name,light_years_from_earth,planet_mass,stellar_magnitude,discovery_date,hyperlink,planet_type,planet_radius,orbital_radius,orbital_period,eccentricity 
HD 108147 b,127,0.261 Jupiters,6.99,2002,https://exoplanets.nasa.gov/exoplanet-catalog/6733/hd-108147-b/,Gas Giant,2002,0.261 Jupiters,0.973 x Jupiter,0.102 AU,10.9 days,0.53
HD 108236 b,211,3.24 Earths,9.25,2020,https://exoplanets.nasa.gov/exoplanet-catalog/7802/hd-108236-b/,Super Earth,2020,3.24 Earths,1.615 x Earth,0.04527 AU,3.8 days,0.05
HD 108236 c,211,4.94 Earths,9.25,2020,https://exoplanets.nasa.gov/exoplanet-catalog/7803/hd-108236-c/,Super Earth,2020,4.94 Earths,2.071 x Earth,0.062 AU,6.2 days,0.03
HD 108236 d,211,6.98 Earths,9.25,2020,https://exoplanets.nasa.gov/exoplanet-catalog/7804/hd-108236-d/,Neptune-like,2020,6.98 Earths,0.227 x Jupiter,0.1074 AU,14.2 days,0.06
HD 108236 e,211,9.71 Earths,9.25,2020,https://exoplanets.nasa.gov/exoplanet-catalog/7805/hd-108236-e/,Neptune-like,2020,9.71 Earths,0.275 x Jupiter,0.1367 AU,19.6 days,0.06
HD 108236 f,211,4.72 Earths,9.25,2021,https://exoplanets.nasa.gov/exoplanet-catalog/7806/hd-108236-f/,Super Earth,2021,4.72 Earths,2.017 x Earth,0.1758 AU,29.5 days,0.05
HD 108341 b,160,3.5 Jupiters,9.38,2014,https://exoplanets.nasa.gov/exoplanet-catalog/6734/hd-108341-b/,Gas Giant,2014,3.5 Jupiters,1.17 x Jupiter,2.0 AU,3.1 years,0.85
HD 108863 b,537,2.414 Jupiters,7.71,2011,https://exoplanets.nasa.gov/exoplanet-catalog/6735/hd-108863-b/,Gas Giant,2011,2.414 Jupiters,1.18 x Jupiter,1.32 AU,437.7 days,0.03
HD 108874 b,194,1.42 Jupiters,8.76,2002,https://exoplanets.nasa.gov/exoplanet-catalog/6736/hd-108874-b/,Gas Giant,2002,1.42 Jupiters,1.21 x Jupiter,1.04 AU,394.5 days,0.13
HD 108874 c,194,0.99 Jupiters,8.76,2005,https://exoplanets.nasa.gov/exoplanet-catalog/6737/hd-108874-c/,Gas Giant,2005,0.99 Jupiters,1.23 x Jupiter,2.659 AU,4.4 years,0.24
HD 109246 b,221,0.86 Jupiters,8.751,2010,https://exoplanets.nasa.gov/exoplanet-catalog/6738/hd-109246-b/,Gas Giant,2010,0.86 Jupiters,1.24 x Jupiter,0.33 AU,68.3 days,0.12
HD 109271 b,182,17.162 Earths,8.04,2013,https://exoplanets.nasa.gov/exoplanet-catalog/6739/hd-109271-b/,Neptune-like,2013,17.162 Earths,0.385 x Jupiter,0.079 AU,7.9 days,0.25
HD 109271 c,182,24.154 Earths,8.04,2013,https://exoplanets.nasa.gov/exoplanet-catalog/6740/hd-109271-c/,Neptune-like,2013,24.154 Earths,0.47 x Jupiter,0.196 AU,30.9 days,0.15
HD 109749 b,206,0.27 Jupiters,8.08,2005,https://exoplanets.nasa.gov/exoplanet-catalog/6741/hd-109749-b/,Gas Giant,2005,0.27 Jupiters,0.993 x Jupiter,0.0615 AU,5.2 days,0.0
HD 110014 b,329,11.09 Jupiters,4.64597,2009,https://exoplanets.nasa.gov/exoplanet-catalog/6742/hd-110014-b/,Gas Giant,2009,11.09 Jupiters,1.11 x Jupiter,2.14 AU,2.3 years,0.46
HD 110082 b,343,10.3 Earths,9.23,2021,https://exoplanets.nasa.gov/exoplanet-catalog/7827/hd-110082-b/,Neptune-like,2021,10.3 Earths,0.285 x Jupiter,0.113 AU,10.2 days,0.2
HD 110113 b,347,4.55 Earths,10.09,2021,https://exoplanets.nasa.gov/exoplanet-catalog/7814/hd-110113-b/,Neptune-like,2021,4.55 Earths,2.05 x Earth,0.035 AU,2.5 days,0.09
HD 110113 c,347,10.5 Earths,10.09,2021,https://exoplanets.nasa.gov/exoplanet-catalog/7815/hd-110113-c/,Neptune-like,2021,10.5 Earths,0.288 x Jupiter,0.068 AU,6.7 days,0.05
HD 111232 b,94,7.14 Jupiters,7.59,2003,https://exoplanets.nasa.gov/exoplanet-catalog/6743/hd-111232-b/,Gas Giant,2003,7.14 Jupiters,1.13 x Jupiter,1.97 AU,3.1 years,0.2
HD 111591 b,372,4.4 Jupiters,6.417,2017,https://exoplanets.nasa.gov/exoplanet-catalog/7202/hd-111591-b/,Gas Giant,2017,4.4 Jupiters,1.15 x Jupiter,2.5 AU,2.9 years,0.26
HD 111998 b,108,4.51 Jupiters,6.11006,2016,https://exoplanets.nasa.gov/exoplanet-catalog/7230/hd-111998-b/,Gas Giant,2016,4.51 Jupiters,1.15 x Jupiter,1.82 AU,2.3 years,0.03
HD 112640 b,1055,5 Jupiters,6.53649,2020,https://exoplanets.nasa.gov/exoplanet-catalog/7847/hd-112640-b/,Gas Giant,2020,5 Jupiters,1.15 x Jupiter,1.7 AU,1.7 years,0.24
HD 113337 b,118,2.83 Jupiters,6.02078,2013,https://exoplanets.nasa.gov/exoplanet-catalog/6744/hd-113337-b/,Gas Giant,2013,2.83 Jupiters,1.18 x Jupiter,0.92 AU,324 days,0.46
HD 113538 b,53,0.36 Jupiters,9.05,2010,https://exoplanets.nasa.gov/exoplanet-catalog/6745/hd-113538-b/,Gas Giant,2010,0.36 Jupiters,1.18 x Jupiter,1.24 AU,1.8 years,0.14
HD 113538 c,53,0.93 Jupiters,9.05,2010,https://exoplanets.nasa.gov/exoplanet-catalog/6746/hd-113538-c/,Gas Giant,2010,0.93 Jupiters,1.24 x Jupiter,2.44 AU,5 years,0.2
HD 113996 b,379,6.3 Jupiters,4.77044,2017,https://exoplanets.nasa.gov/exoplanet-catalog/7203/hd-113996-b/,Gas Giant,2017,6.3 Jupiters,1.14 x Jupiter,1.6 AU,1.7 years,0.28
HD 114386 b,91,1.14 Jupiters,8.73,2003,https://exoplanets.nasa.gov/exoplanet-catalog/6747/hd-114386-b/,Gas Giant,2003,1.14 Jupiters,1.22 x Jupiter,1.73 AU,2.6 years,0.23
HD 114613 b,66,0.357 Jupiters,4.85,2014,https://exoplanets.nasa.gov/exoplanet-catalog/6748/hd-114613-b/,Gas Giant,2014,0.357 Jupiters,1.17 x Jupiter,5.34 AU,11 years,0.46
HD 114729 b,123,0.825 Jupiters,6.68,2002,https://exoplanets.nasa.gov/exoplanet-catalog/6751/hd-114729-b/,Gas Giant,2002,0.825 Jupiters,1.24 x Jupiter,2.067 AU,3.1 years,0.08
HD 114762 b,131,10.69 Jupiters,7.3,1989,https://exoplanets.nasa.gov/exoplanet-catalog/6749/hd-114762-b/,Gas Giant,1989,10.69 Jupiters,1.11 x Jupiter,0.36 AU,83.9 days,0.34
HD 114783 b,69,1.1 Jupiters,7.56,2001,https://exoplanets.nasa.gov/exoplanet-catalog/6750/hd-114783-b/,Gas Giant,2001,1.1 Jupiters,1.23 x Jupiter,1.16 AU,493.7 days,0.14
HD 114783 c,69,0.611 Jupiters,7.56,2018,https://exoplanets.nasa.gov/exoplanet-catalog/7298/hd-114783-c/,Gas Giant,2018,0.611 Jupiters,1.26 x Jupiter,4.97 AU,11.8 years,0.0
HD 11506 b,167,4.83 Jupiters,7.51,2007,https://exoplanets.nasa.gov/exoplanet-catalog/6572/hd-11506-b/,Gas Giant,2007,4.83 Jupiters,1.15 x Jupiter,2.9 AU,4.4 years,0.37
HD 11506 c,167,0.408 Jupiters,7.51,2008,https://exoplanets.nasa.gov/exoplanet-catalog/6573/hd-11506-c/,Gas Giant,2008,0.408 Jupiters,1.27 x Jupiter,0.774 AU,223.4 days,0.19
HD 116029 b,402,1.4 Jupiters,7.88,2011,https://exoplanets.nasa.gov/exoplanet-catalog/6752/hd-116029-b/,Gas Giant,2011,1.4 Jupiters,1.21 x Jupiter,1.65 AU,1.8 years,0.0
HD 116029 c,402,1.27 Jupiters,7.88,2018,https://exoplanets.nasa.gov/exoplanet-catalog/7296/hd-116029-c/,Gas Giant,2018,1.27 Jupiters,1.22 x Jupiter,Unknown,2.5 years,0.04
HD 117207 b,106,1.926 Jupiters,7.26,2004,https://exoplanets.nasa.gov/exoplanet-catalog/6753/hd-117207-b/,Gas Giant,2004,1.926 Jupiters,1.2 x Jupiter,3.787 AU,7.2 years,0.16
HD 11755 b,767,5.63 Jupiters,6.88269,2015,https://exoplanets.nasa.gov/exoplanet-catalog/7097/hd-11755-b/,Gas Giant,2015,5.63 Jupiters,1.14 x Jupiter,1.09 AU,433.7 days,0.19
HD 117618 b,123,0.174 Jupiters,7.17,2004,https://exoplanets.nasa.gov/exoplanet-catalog/6754/hd-117618-b/,Gas Giant,2004,0.174 Jupiters,0.766 x Jupiter,0.18 AU,25.8 days,0.15
HD 118203 b,301,2.79 Jupiters,8.05,2005,https://exoplanets.nasa.gov/exoplanet-catalog/6755/hd-118203-b/,Gas Giant,2005,2.79 Jupiters,1.18 x Jupiter,0.07 AU,6.1 days,0.31
HD 11964 b,109,0.622 Jupiters,6.41525,2005,https://exoplanets.nasa.gov/exoplanet-catalog/6575/hd-11964-b/,Gas Giant,2005,0.622 Jupiters,1.26 x Jupiter,3.16 AU,5.3 years,0.04
HD 11964 c,109,25 Earths,6.41525,2008,https://exoplanets.nasa.gov/exoplanet-catalog/6576/hd-11964-c/,Neptune-like,2008,25 Earths,0.48 x Jupiter,0.229 AU,37.9 days,0.3
HD 11977 b,222,6.54 Jupiters,4.68,2005,https://exoplanets.nasa.gov/exoplanet-catalog/6574/hd-11977-b/,Gas Giant,2005,6.54 Jupiters,1.13 x Jupiter,1.93 AU,1.9 years,0.4
HD 120084 b,336,4.5 Jupiters,5.90686,2013,https://exoplanets.nasa.gov/exoplanet-catalog/6756/hd-120084-b/,Gas Giant,2013,4.5 Jupiters,1.15 x Jupiter,4.3 AU,5.7 years,0.66
HD 121504 b,136,1.51 Jupiters,7.54,2003,https://exoplanets.nasa.gov/exoplanet-catalog/6757/hd-121504-b/,Gas Giant,2003,1.51 Jupiters,1.21 x Jupiter,0.33 AU,63.3 days,0.03
HD 124330 b,196,0.75 Jupiters,7.88,2021,https://exoplanets.nasa.gov/exoplanet-catalog/7870/hd-124330-b/,Gas Giant,2021,0.75 Jupiters,1.25 x Jupiter,0.86 AU,270.7 days,0.34
HD 12484 b,158,2.98 Jupiters,8.18,2016,https://exoplanets.nasa.gov/exoplanet-catalog/7115/hd-12484-b/,Gas Giant,2016,2.98 Jupiters,1.17 x Jupiter,0.297 AU,58.8 days,0.07
HD 125390 b,501,22.16 Jupiters,8.21,2019,https://exoplanets.nasa.gov/exoplanet-catalog/7526/hd-125390-b/,Gas Giant,2019,22.16 Jupiters,1.07 x Jupiter,3.16 AU,4.8 years,0.59
HD 125595 b,92,6.3566 Earths,9.03,2009,https://exoplanets.nasa.gov/exoplanet-catalog/6761/hd-125595-b/,Neptune-like,2009,6.3566 Earths,0.214 x Jupiter,0.08 AU,9.7 days,0.0
HD 125612 b,188,3.1 Jupiters,8.31,2007,https://exoplanets.nasa.gov/exoplanet-catalog/6758/hd-125612-b/,Gas Giant,2007,3.1 Jupiters,1.17 x Jupiter,1.372 AU,1.5 years,0.46
HD 125612 c,188,17.48065 Earths,8.31,2009,https://exoplanets.nasa.gov/exoplanet-catalog/6759/hd-125612-c/,Neptune-like,2009,17.48065 Earths,0.389 x Jupiter,0.0524 AU,4.2 days,0.05
HD 125612 d,188,7.28 Jupiters,8.31,2009,https://exoplanets.nasa.gov/exoplanet-catalog/6760/hd-125612-d/,Gas Giant,2009,7.28 Jupiters,1.13 x Jupiter,4.06 AU,7.8 years,0.12
HD 12648 b,594,1.96 Jupiters,6.98656,2015,https://exoplanets.nasa.gov/exoplanet-catalog/7098/hd-12648-b/,Gas Giant,2015,1.96 Jupiters,1.2 x Jupiter,0.54 AU,133.6 days,0.04
HD 126525 b,123,0.237 Jupiters,7.85,2018,https://exoplanets.nasa.gov/exoplanet-catalog/7421/hd-126525-b/,Gas Giant,2018,0.237 Jupiters,0.919 x Jupiter,1.837 AU,2.6 years,0.04
HD 126614 b,238,0.41 Jupiters,8.81,2009,https://exoplanets.nasa.gov/exoplanet-catalog/6762/hd-126614-b/,Gas Giant,2009,0.41 Jupiters,1.27 x Jupiter,2.37 AU,3.4 years,0.41
HD 12661 b,123,2.43 Jupiters,7.43,2000,https://exoplanets.nasa.gov/exoplanet-catalog/6577/hd-12661-b/,Gas Giant,2000,2.43 Jupiters,1.18 x Jupiter,0.84 AU,262.7 days,0.38
HD 12661 c,123,1.812 Jupiters,7.43,2002,https://exoplanets.nasa.gov/exoplanet-catalog/6578/hd-12661-c/,Gas Giant,2002,1.812 Jupiters,1.2 x Jupiter,2.8145 AU,4.7 years,0.03
HD 128311 b,53,1.769 Jupiters,7.48,2002,https://exoplanets.nasa.gov/exoplanet-catalog/6763/hd-128311-b/,Gas Giant,2002,1.769 Jupiters,1.2 x Jupiter,1.084 AU,453 days,0.3
HD 128311 c,53,3.789 Jupiters,7.48,2005,https://exoplanets.nasa.gov/exoplanet-catalog/6764/hd-128311-c/,Gas Giant,2005,3.789 Jupiters,1.16 x Jupiter,1.74 AU,2.5 years,0.16
HD 128356 b,85,0.89 Jupiters,8.2411,2016,https://exoplanets.nasa.gov/exoplanet-catalog/7234/hd-128356-b/,Gas Giant,2016,0.89 Jupiters,1.24 x Jupiter,0.87 AU,298.2 days,0.57
HD 129445 b,220,1.6 Jupiters,8.8,2009,https://exoplanets.nasa.gov/exoplanet-catalog/6765/hd-129445-b/,Gas Giant,2009,1.6 Jupiters,1.21 x Jupiter,2.9 AU,5 years,0.7
HD 130322 b,104,1.15 Jupiters,8.04,1999,https://exoplanets.nasa.gov/exoplanet-catalog/6766/hd-130322-b/,Gas Giant,1999,1.15 Jupiters,1.22 x Jupiter,0.0925 AU,10.7 days,0.03
HD 131496 b,430,1.8 Jupiters,7.8,2011,https://exoplanets.nasa.gov/exoplanet-catalog/6767/hd-131496-b/,Gas Giant,2011,1.8 Jupiters,1.2 x Jupiter,2.01 AU,2.5 years,0.18
HD 131664 b,172,19.12 Jupiters,8.13,2008,https://exoplanets.nasa.gov/exoplanet-catalog/6920/hd-131664-b/,Gas Giant,2008,19.12 Jupiters,1.08 x Jupiter,3.17 AU,5.3 years,0.64
HD 13167 b,486,3.31 Jupiters,8.34,2018,https://exoplanets.nasa.gov/exoplanet-catalog/7353/hd-13167-b/,Gas Giant,2018,3.31 Jupiters,1.17 x Jupiter,4.1 AU,7.2 years,0.56
HD 13189 b,1624,10.95 Jupiters,7.57,2005,https://exoplanets.nasa.gov/exoplanet-catalog/6579/hd-13189-b/,Gas Giant,2005,10.95 Jupiters,1.11 x Jupiter,1.25 AU,471.6 days,0.27
HD 132406 b,231,5.38 Jupiters,8.45,2007,https://exoplanets.nasa.gov/exoplanet-catalog/6768/hd-132406-b/,Gas Giant,2007,5.38 Jupiters,1.14 x Jupiter,1.98 AU,2.7 years,0.34
HD 132563 b,343,1.49 Jupiters,8.928001,2011,https://exoplanets.nasa.gov/exoplanet-catalog/6919/hd-132563-b/,Gas Giant,2011,1.49 Jupiters,1.21 x Jupiter,2.62 AU,4.2 years,0.22
HD 133131 A b,168,1.42 Jupiters,7.66,2016,https://exoplanets.nasa.gov/exoplanet-catalog/7226/hd-133131-a-b/,Gas Giant,2016,1.42 Jupiters,1.21 x Jupiter,1.44 AU,1.8 years,0.33
HD 133131 A c,168,0.42 Jupiters,7.66,2016,https://exoplanets.nasa.gov/exoplanet-catalog/7227/hd-133131-a-c/,Gas Giant,2016,0.42 Jupiters,1.28 x Jupiter,4.49 AU,9.8 years,0.49
HD 133131 B b,167,2.5 Jupiters,8.413,2016,https://exoplanets.nasa.gov/exoplanet-catalog/7228/hd-133131-b-b/,Gas Giant,2016,2.5 Jupiters,1.18 x Jupiter,6.15 AU,15.8 years,0.61
HD 134060 b,78,10.1 Earths,6.29,2019,https://exoplanets.nasa.gov/exoplanet-catalog/7318/hd-134060-b/,Neptune-like,2019,10.1 Earths,0.282 x Jupiter,0.0444 AU,3.3 days,0.45
HD 134060 c,78,29.29 Earths,6.29,2019,https://exoplanets.nasa.gov/exoplanet-catalog/7319/hd-134060-c/,Neptune-like,2019,29.29 Earths,0.527 x Jupiter,2.3928 AU,3.5 years,0.11
HD 134987 b,85,1.61 Jupiters,6.47,1999,https://exoplanets.nasa.gov/exoplanet-catalog/6921/hd-134987-b/,Gas Giant,1999,1.61 Jupiters,1.21 x Jupiter,0.81 AU,258.2 days,0.23
HD 134987 c,85,0.82 Jupiters,6.47,2009,https://exoplanets.nasa.gov/exoplanet-catalog/6922/hd-134987-c/,Gas Giant,2009,0.82 Jupiters,1.24 x Jupiter,5.8 AU,13.7 years,0.12
HD 136352 b,48,4.62 Earths,5.65,2019,https://exoplanets.nasa.gov/exoplanet-catalog/7320/hd-136352-b/,Super Earth,2019,4.62 Earths,1.482 x Earth,0.0969 AU,11.6 days,0.08
HD 136352 c,48,11.29 Earths,5.65,2019,https://exoplanets.nasa.gov/exoplanet-catalog/7321/hd-136352-c/,Super Earth,2019,11.29 Earths,0.233 x Jupiter,0.1729 AU,27.6 days,0.04
HD 136352 d,48,10.5 Earths,5.65,2019,https://exoplanets.nasa.gov/exoplanet-catalog/7322/hd-136352-d/,Neptune-like,2019,10.5 Earths,0.288 x Jupiter,0.4285 AU,107.6 days,0.08
HD 136418 b,343,2.14 Jupiters,7.849,2009,https://exoplanets.nasa.gov/exoplanet-catalog/6923/hd-136418-b/,Gas Giant,2009,2.14 Jupiters,1.19 x Jupiter,1.29 AU,464.3 days,0.25
HD 136925 b,156,0.84 Jupiters,7.91433,2021,https://exoplanets.nasa.gov/exoplanet-catalog/7878/hd-136925-b/,Gas Giant,2021,0.84 Jupiters,1.24 x Jupiter,5.13 AU,12.4 years,0.1
HD 137388 b,132,0.2 Jupiters,8.71,2011,https://exoplanets.nasa.gov/exoplanet-catalog/6925/hd-137388-b/,Gas Giant,2011,0.2 Jupiters,0.832 x Jupiter,0.89 AU,330 days,0.36
HD 13808 b,92,11.2 Earths,8.36,2021,https://exoplanets.nasa.gov/exoplanet-catalog/7825/hd-13808-b/,Neptune-like,2021,11.2 Earths,0.299 x Jupiter,0.10519 AU,14.2 days,0.07
HD 13808 c,92,9.96 Earths,8.36,2021,https://exoplanets.nasa.gov/exoplanet-catalog/7826/hd-13808-c/,Neptune-like,2021,9.96 Earths,0.279 x Jupiter,0.2554 AU,53.8 days,0.16
HD 13908 b,259,0.865 Jupiters,7.52,2013,https://exoplanets.nasa.gov/exoplanet-catalog/6580/hd-13908-b/,Gas Giant,2013,0.865 Jupiters,1.24 x Jupiter,0.154 AU,19.4 days,0.02
HD 13908 c,259,5.13 Jupiters,7.52,2013,https://exoplanets.nasa.gov/exoplanet-catalog/6581/hd-13908-c/,Gas Giant,2013,5.13 Jupiters,1.15 x Jupiter,2.03 AU,2.6 years,0.12
HD 13931 b,155,2.2 Jupiters,7.61,2009,https://exoplanets.nasa.gov/exoplanet-catalog/6582/hd-13931-b/,Gas Giant,2009,2.2 Jupiters,1.19 x Jupiter,5.15 AU,11.6 years,0.02
HD 139357 b,366,9.76 Jupiters,5.97272,2008,https://exoplanets.nasa.gov/exoplanet-catalog/6924/hd-139357-b/,Gas Giant,2008,9.76 Jupiters,1.11 x Jupiter,2.36 AU,3.1 years,0.1
HD 1397 b,260,0.415 Jupiters,7.79,2018,https://exoplanets.nasa.gov/exoplanet-catalog/7286/hd-1397-b/,Gas Giant,2018,0.415 Jupiters,1.026 x Jupiter,0.1097 AU,11.5 days,0.25
HD 14067 b,463,7.8 Jupiters,6.53329,2014,https://exoplanets.nasa.gov/exoplanet-catalog/6583/hd-14067-b/,Gas Giant,2014,7.8 Jupiters,1.12 x Jupiter,3.4 AU,4 years,0.53
HD 141004 b,39,13.63484 Earths,4.4154,2021,https://exoplanets.nasa.gov/exoplanet-catalog/7879/hd-141004-b/,Neptune-like,2021,13.63484 Earths,0.336 x Jupiter,0.1238 AU,15.5 days,0.16
HD 141399 b,121,0.451 Jupiters,7.20856,2014,https://exoplanets.nasa.gov/exoplanet-catalog/7118/hd-141399-b/,Gas Giant,2014,0.451 Jupiters,1.28 x Jupiter,0.415 AU,94.4 days,0.04
HD 141399 c,121,1.33 Jupiters,7.20856,2014,https://exoplanets.nasa.gov/exoplanet-catalog/7119/hd-141399-c/,Gas Giant,2014,1.33 Jupiters,1.22 x Jupiter,0.689 AU,202 days,0.05
HD 141399 d,121,1.18 Jupiters,7.20856,2014,https://exoplanets.nasa.gov/exoplanet-catalog/7120/hd-141399-d/,Gas Giant,2014,1.18 Jupiters,1.22 x Jupiter,2.09 AU,2.9 years,0.07
HD 141399 e,121,0.66 Jupiters,7.20856,2014,https://exoplanets.nasa.gov/exoplanet-catalog/7121/hd-141399-e/,Gas Giant,2014,0.66 Jupiters,1.25 x Jupiter,5.0 AU,13.7 years,0.26
HD 141937 b,109,9.69 Jupiters,7.25,2002,https://exoplanets.nasa.gov/exoplanet-catalog/6926/hd-141937-b/,Gas Giant,2002,9.69 Jupiters,1.11 x Jupiter,1.5 AU,1.8 years,0.41
HD 142022 A b,112,4.44 Jupiters,7.7,2005,https://exoplanets.nasa.gov/exoplanet-catalog/6931/hd-142022-a-b/,Gas Giant,2005,4.44 Jupiters,1.15 x Jupiter,2.93 AU,5.3 years,0.53
HD 142245 b,317,3.07 Jupiters,7.46,2011,https://exoplanets.nasa.gov/exoplanet-catalog/6927/hd-142245-b/,Gas Giant,2011,3.07 Jupiters,1.17 x Jupiter,2.78 AU,3.6 years,0.0
HD 142415 b,116,1.67 Jupiters,7.33,2003,https://exoplanets.nasa.gov/exoplanet-catalog/6928/hd-142415-b/,Gas Giant,2003,1.67 Jupiters,1.2 x Jupiter,1.06 AU,386.3 days,0.5
HD 142 b,85,1.25 Jupiters,5.7,2001,https://exoplanets.nasa.gov/exoplanet-catalog/6769/hd-142-b/,Gas Giant,2001,1.25 Jupiters,1.22 x Jupiter,1.02 AU,349.7 days,0.17
HD 142 c,85,5.3 Jupiters,5.7,2012,https://exoplanets.nasa.gov/exoplanet-catalog/6770/hd-142-c/,Gas Giant,2012,5.3 Jupiters,1.14 x Jupiter,6.8 AU,16.5 years,0.21
HD 143105 b,153,1.21 Jupiters,6.77005,2016,https://exoplanets.nasa.gov/exoplanet-catalog/7110/hd-143105-b/,Gas Giant,2016,1.21 Jupiters,1.22 x Jupiter,0.0379 AU,2.2 days,< 0.07
HD 143361 b,223,3.532 Jupiters,9.2,2008,https://exoplanets.nasa.gov/exoplanet-catalog/6929/hd-143361-b/,Gas Giant,2008,3.532 Jupiters,1.16 x Jupiter,1.988 AU,2.8 years,0.2
HD 145377 b,174,6.02 Jupiters,9.236,2008,https://exoplanets.nasa.gov/exoplanet-catalog/6932/hd-145377-b/,Gas Giant,2008,6.02 Jupiters,1.14 x Jupiter,0.45 AU,104 days,0.31
HD 145457 b,441,2.23 Jupiters,6.57226,2010,https://exoplanets.nasa.gov/exoplanet-catalog/6930/hd-145457-b/,Gas Giant,2010,2.23 Jupiters,1.19 x Jupiter,0.76 AU,176.3 days,0.11
HD 145675 c,58,5.8 Jupiters,6.61935,2021,https://exoplanets.nasa.gov/exoplanet-catalog/7880/hd-145675-c/,Gas Giant,2021,5.8 Jupiters,1.14 x Jupiter,16.4 AU,68.5 years,0.45
HD 145934 b,743,2.28 Jupiters,8.495,2015,https://exoplanets.nasa.gov/exoplanet-catalog/6933/hd-145934-b/,Gas Giant,2015,2.28 Jupiters,1.19 x Jupiter,4.6 AU,7.5 years,0.05
HD 1461 b,77,6.44 Earths,6.47933,2010,https://exoplanets.nasa.gov/exoplanet-catalog/6772/hd-1461-b/,Neptune-like,2010,6.44 Earths,0.216 x Jupiter,0.0634 AU,5.8 days,< 0.172
HD 1461 c,77,5.59 Earths,6.47933,2015,https://exoplanets.nasa.gov/exoplanet-catalog/7081/hd-1461-c/,Neptune-like,2015,5.59 Earths,2.23 x Earth,0.1117 AU,13.5 days,< 0.305
HD 147018 b,132,2.12 Jupiters,8.3,2009,https://exoplanets.nasa.gov/exoplanet-catalog/6934/hd-147018-b/,Gas Giant,2009,2.12 Jupiters,1.19 x Jupiter,0.2388 AU,44.2 days,0.47
HD 147018 c,132,6.56 Jupiters,8.3,2009,https://exoplanets.nasa.gov/exoplanet-catalog/6935/hd-147018-c/,Gas Giant,2009,6.56 Jupiters,1.13 x Jupiter,1.922 AU,2.8 years,0.13
HD 147379 b,35,28.55 Earths,8.61,2017,https://exoplanets.nasa.gov/exoplanet-catalog/7325/hd-147379-b/,Neptune-like,2017,28.55 Earths,0.519 x Jupiter,0.323 AU,86.8 days,0.07
HD 147513 b,42,1.21 Jupiters,5.37,2003,https://exoplanets.nasa.gov/exoplanet-catalog/6936/hd-147513-b/,Gas Giant,2003,1.21 Jupiters,1.22 x Jupiter,1.32 AU,1.4 years,0.26
HD 147873 b,356,5.14 Jupiters,7.96,2016,https://exoplanets.nasa.gov/exoplanet-catalog/7235/hd-147873-b/,Gas Giant,2016,5.14 Jupiters,1.15 x Jupiter,0.522 AU,116.6 days,0.21
HD 147873 c,356,2.3 Jupiters,7.96,2016,https://exoplanets.nasa.gov/exoplanet-catalog/7236/hd-147873-c/,Gas Giant,2016,2.3 Jupiters,1.19 x Jupiter,1.36 AU,491.5 days,0.23
HD 14787 b,389,1.121 Jupiters,7.63,2018,https://exoplanets.nasa.gov/exoplanet-catalog/7354/hd-14787-b/,Gas Giant,2018,1.121 Jupiters,1.23 x Jupiter,1.7 AU,1.9 years,0.16
HD 148156 b,186,0.85 Jupiters,7.69,2009,https://exoplanets.nasa.gov/exoplanet-catalog/6937/hd-148156-b/,Gas Giant,2009,0.85 Jupiters,1.24 x Jupiter,2.45 AU,2.8 years,0.52
HD 148164 b,252,1.23 Jupiters,8.23,2018,https://exoplanets.nasa.gov/exoplanet-catalog/7264/hd-148164-b/,Gas Giant,2018,1.23 Jupiters,1.22 x Jupiter,0.993 AU,328.6 days,0.59
HD 148164 c,252,5.16 Jupiters,8.23,2018,https://exoplanets.nasa.gov/exoplanet-catalog/7265/hd-148164-c/,Gas Giant,2018,5.16 Jupiters,1.15 x Jupiter,6.15 AU,13.9 years,0.13
HD 148427 b,233,1.3 Jupiters,6.90498,2009,https://exoplanets.nasa.gov/exoplanet-catalog/6938/hd-148427-b/,Gas Giant,2009,1.3 Jupiters,1.22 x Jupiter,1.04 AU,331.5 days,0.16
HD 149026 b,247,0.38 Jupiters,8.15,2005,https://exoplanets.nasa.gov/exoplanet-catalog/6939/hd-149026-b/,Gas Giant,2005,0.38 Jupiters,0.74 x Jupiter,0.04364 AU,2.9 days,0.0
HD 149143 b,239,1.33 Jupiters,7.89,2005,https://exoplanets.nasa.gov/exoplanet-catalog/6940/hd-149143-b/,Gas Giant,2005,1.33 Jupiters,1.22 x Jupiter,0.053 AU,4.1 days,0.02
HD 1502 b,623,2.75 Jupiters,8.36,2011,https://exoplanets.nasa.gov/exoplanet-catalog/6773/hd-1502-b/,Gas Giant,2011,2.75 Jupiters,1.18 x Jupiter,1.262 AU,428.5 days,0.03
HD 150706 b,92,2.71 Jupiters,7.03,2012,https://exoplanets.nasa.gov/exoplanet-catalog/6941/hd-150706-b/,Gas Giant,2012,2.71 Jupiters,1.18 x Jupiter,6.7 AU,16.1 years,0.38
HD 152079 b,287,2.661 Jupiters,9.18,2009,https://exoplanets.nasa.gov/exoplanet-catalog/6942/hd-152079-b/,Gas Giant,2009,2.661 Jupiters,1.18 x Jupiter,4.187 AU,8 years,0.53
HD 152581 b,541,1.869 Jupiters,8.38,2011,https://exoplanets.nasa.gov/exoplanet-catalog/6943/hd-152581-b/,Gas Giant,2011,1.869 Jupiters,1.2 x Jupiter,1.66 AU,1.9 years,0.04
